employee_id,guide_id,task_id,role,department,task_order,phase,category,task_name,task_description,task_owner,action_required_by,required,status,joining_date,due_date,is_overdue,evidence,issue_text,ml_target_category,ml_match_score,confidence_band,approved_next_step,next_step_owner,employee_action,reminder_template,escalation_rule,reviewer_action,review_timestamp,source_type,source_reference,ml_text
EMP-358,G007,G007-T12,DevOps Engineer,Engineering,12,Week 1,Team Integration,Complete team introduction,Meet key team members and understand team communication and collaboration practices.,Manager,Employee,True,Completed,2026-09-23,2026-09-26,False,Team introduction confirmation,Onboarding item 'Complete team introduction' is currently completed.,Team Integration,0.97,High / Usable,No action required; task is complete.,Employee,No employee action,Please complete your team introductions.,Escalate to manager if not completed.,None,2026-09-12T17:38:00,Synthetic onboarding guide,G007,Onboarding item 'Complete team introduction' is currently completed. Meet key team members and understand team communication and collaboration practices.
EMP-358,G007,G007-T13,DevOps Engineer,Engineering,13,Week 1,Onboarding Plan,Review role-specific onboarding plan,"Review the role-specific responsibilities, tools, goals and onboarding expectations with the manager.",Manager,Employee,True,Completed,2026-09-23,2026-09-28,False,Onboarding plan acknowledgement,Employee has completed status for review role-specific onboarding plan.,Onboarding Plan,0.85,High / Usable,No action required; task is complete.,Employee,No employee action,Please review your role-specific onboarding plan.,Escalate to manager if incomplete.,None,2026-09-09T18:21:00,Synthetic onboarding guide,G007,"Employee has completed status for review role-specific onboarding plan. Review the role-specific responsibilities, tools, goals and onboarding expectations with the manager."
EMP-358,G007,G007-T14,DevOps Engineer,Engineering,14,Week 1,Access Management,Confirm required access,Employee confirms that all required systems and applications are accessible and reports missing access.,IT,Employee,True,Completed,2026-09-23,2026-09-28,False,Access confirmation or access issue,Confirm required access is completed.,Access Management,0.91,High / Usable,No action required; task is complete.,Employee,No employee action,Please confirm that you can access the required systems.,Escalate missing access to IT.,None,2026-09-13T12:42:00,Synthetic onboarding guide,G007,Confirm required access is completed. Employee confirms that all required systems and applications are accessible and reports missing access.
EMP-358,G007,G007-T15,DevOps Engineer,Engineering,15,Week 2,Manager Setup,Complete first-week check-in,"Complete a structured check-in with the manager to review progress, blockers and next priorities.",Manager,Employee,True,Completed,2026-09-23,2026-09-30,False,Check-in confirmation,Complete first-week check-in needs attention; current status is completed.,Manager Setup,0.97,High / Usable,No action required; task is complete.,Employee,No employee action,Please complete your first-week manager check-in.,Escalate to manager if not completed.,None,2026-09-09T18:45:00,Synthetic onboarding guide,G007,"Complete first-week check-in needs attention; current status is completed. Complete a structured check-in with the manager to review progress, blockers and next priorities."
EMP-358,G007,G007-T16,DevOps Engineer,Engineering,16,Role Setup,Infrastructure Access,Get infrastructure and cloud access,Receive approved access to infrastructure and cloud environments.,IT,IT,True,Completed,2026-09-23,2026-09-26,False,Task completion confirmation,Employee has completed status for get infrastructure and cloud access.,Infrastructure Access,0.91,High / Usable,No action required; task is complete.,IT,No employee action,Please complete the required onboarding task: Get infrastructure and cloud access.,Escalate to the role manager if Get infrastructure and cloud access is overdue.,None,2026-09-11T07:21:00,Synthetic role-specific guide,G007,Employee has completed status for get infrastructure and cloud access. Receive approved access to infrastructure and cloud environments.
EMP-358,G007,G007-T17,DevOps Engineer,Engineering,17,Role Setup,CI/CD,Review deployment pipeline,"Review build, deployment and rollback workflows.",Manager,Employee,True,Completed,2026-09-23,2026-09-28,False,Task completion confirmation,Onboarding item 'Review deployment pipeline' is currently completed.,CI/CD,0.98,High / Usable,No action required; task is complete.,Employee,No employee action,Please complete the required onboarding task: Review deployment pipeline.,Escalate to the role manager if Review deployment pipeline is overdue.,None,2026-09-15T18:32:00,Synthetic role-specific guide,G007,"Onboarding item 'Review deployment pipeline' is currently completed. Review build, deployment and rollback workflows."
EMP-358,G007,G007-T18,DevOps Engineer,Engineering,18,Role Setup,Monitoring,Review monitoring and incident process,"Review service monitoring, alerts and incident response procedures.",Manager,Employee,True,Completed,2026-09-23,2026-09-28,False,Task completion confirmation,Employee has completed status for review monitoring and incident process.,Monitoring,0.9,High / Usable,No action required; task is complete.,Employee,No employee action,Please complete the required onboarding task: Review monitoring and incident process.,Escalate to the role manager if Review monitoring and incident process is overdue.,None,2026-09-11T22:56:00,Synthetic role-specific guide,G007,"Employee has completed status for review monitoring and incident process. Review service monitoring, alerts and incident response procedures."
EMP-359,G059,G059-T01,Product Analyst,Product,1,Preboarding,Identity & Compliance,Submit identity verification documents,Upload the required identity documents for employment verification.,HR,Employee,True,Completed,2026-09-27,2026-09-27,False,Identity documents submitted,Onboarding item 'Submit identity verification documents' is currently completed.,Identity & Compliance,0.95,High / Usable,No action required; task is complete.,HR,No employee action,Please submit the missing identity document.,Escalate to HR if not submitted within 2 business days.,None,2026-09-10T04:56:00,Synthetic onboarding guide,G059,Onboarding item 'Submit identity verification documents' is currently completed. Upload the required identity documents for employment verification.
EMP-359,G059,G059-T02,Product Analyst,Product,2,Preboarding,Employment,Review and sign employment agreement,Review the employment agreement and electronically sign it before the joining date.,HR,Employee,True,Completed,2026-09-27,2026-09-27,False,Signed employment agreement,Review and sign employment agreement needs attention; current status is completed.,Employment,0.93,High / Usable,No action required; task is complete.,HR,No employee action,Please review and sign your employment agreement.,Escalate to HR if signature is overdue.,None,2026-09-11T05:44:00,Synthetic onboarding guide,G059,Review and sign employment agreement needs attention; current status is completed. Review the employment agreement and electronically sign it before the joining date.
EMP-359,G059,G059-T03,Product Analyst,Product,3,Preboarding,Payroll,Submit payroll and bank information,Provide the approved payroll information required to process salary payments.,Finance/HR,Employee,True,Completed,2026-09-27,2026-09-28,False,Payroll information submitted,Submit payroll and bank information needs attention; current status is completed.,Payroll,0.92,High / Usable,No action required; task is complete.,Employee,No employee action,Please complete your payroll information.,Escalate to HR if payroll information remains missing.,None,2026-09-14T07:23:00,Synthetic onboarding guide,G059,Submit payroll and bank information needs attention; current status is completed. Provide the approved payroll information required to process salary payments.
